duration_s,max_hand_speed,frac_over_5ms,max_head_speed,max_quat_step,lead_in_s,lead_out_s,dead_air_frac,path_per_s,idle_frac,lab,episode_hash
93.6,13.531564341902474,0.007481296758104738,3.273085131373713,0.3674198378923258,0.0,0.0,0.0,1.325036988875955,0.0024937655860349127,rl2,2025-09-20-17-42-51-000000
93.83333333333333,23.20925089527722,0.00550817341862118,6.936072905663317,0.7122452363670028,0.03333333333333333,0.0,0.0003552397868561279,1.085592696599858,0.028784648187633263,rl2,2025-09-20-17-47-54-000000
112.76666666666667,20.309680190545723,0.004287403903015967,5.966449990723395,0.41836551698245916,0.0,0.0,0.0,0.8719781450021171,0.008574807806031934,rl2,2025-09-20-18-05-52-000000
104.53333333333333,24.92590403168727,0.003668261562998405,3.9672864381971267,0.42606034570364254,0.0,0.0,0.0,1.1121620078120127,0.004784688995215311,rl2,2025-09-20-18-11-35-000000
123.73333333333333,14.291393145270392,0.004311506332524926,5.5648466860513714,0.46531230360185555,0.0,0.0,0.0,1.0067022644757226,0.008623012665049851,rl2,2025-09-20-18-39-18-000000
78.33333333333333,16.816930814305245,0.006172839506172839,9.754032382221526,0.970741098312296,0.0,0.0,0.0,1.2028578479162368,0.0008514261387824606,rl2,2025-09-20-18-44-29-000000
78.1,14.269253684466857,0.004269854824935952,4.863776258433548,0.4353108369425946,0.0,0.0,0.0,1.2447192736257073,0.0004269854824935952,rl2,2025-09-20-18-59-55-000000
82.4,15.102963751392895,0.0046539862403885066,5.934760871483984,0.15127354312602487,0.0,0.0,0.0,0.9925753814048407,0.0012140833670578712,rl2,2025-09-20-19-04-22-000000
74.2,15.340202103693823,0.004269662921348315,9.759142427683003,0.8111828711500588,0.0,0.0,0.0,1.0674446408839071,0.0008988764044943821,rl2,2025-09-20-19-53-07-000000
70.03333333333333,16.59139772170452,0.008571428571428572,9.906966943694552,0.7986532514996557,0.0,0.0,0.0,1.3370663396874056,0.0014285714285714286,rl2,2025-09-20-19-57-29-000000
86.9,17.706180005322874,0.0061396776669224865,10.684728022564451,0.8643338915937917,0.0,0.0,0.0,1.0264380212292914,0.009976976208749041,rl2,2025-09-20-20-23-06-000000
68.33333333333333,15.545092359541538,0.00854075158613958,11.424080243132902,0.9231965152076538,0.0,0.0,0.0,1.2702028535814196,0.0014641288433382138,rl2,2025-09-20-20-27-23-000000
77.63333333333334,27.822482984099,0.00429553264604811,7.752139041610196,0.6502329546251097,0.0,0.0,0.0,1.1822786558689617,0.000859106529209622,rl2,2025-09-20-20-55-13-000000
81.16666666666667,9.866283205220476,0.0024650780608052587,6.941304620602608,0.5440364726732098,0.0,0.0,0.0,0.9435118081430326,0.002054231717337716,rl2,2025-09-20-20-59-45-000000
69.63333333333334,19.688865632691623,0.012691570881226053,12.111147640642155,0.9897741401089992,0.0,0.0,0.0,1.3550400514335599,0.004789272030651341,rl2,2025-09-20-21-23-13-000000
76.46666666666667,13.33934375978015,0.005887483645878762,8.938203494709432,0.8366714721983274,0.0,0.0,0.0,1.1918974201132047,0.0008722197993894462,rl2,2025-09-20-21-27-15-000000
108.5,19.805416221926126,0.0035341118623232943,4.029003010781636,0.2468432401580049,0.0,0.0,0.0,0.8435662101411086,0.003073140749846343,rl2,2025-09-21-20-44-10-000000
91.0,26.430949238444136,0.004397215097105167,5.808721821031315,0.5419357569697147,0.0,0.0,0.0,0.9013581912754328,0.00036643459142543056,rl2,2025-09-21-20-50-33-000000
83.46666666666667,16.6588775957927,0.004994007191370355,4.702354869089099,0.19698889602265135,0.0,0.0,0.0,1.067493155820958,0.00039952057530962844,rl2,2025-09-21-20-56-12-000000
117.6,26.638470173032196,0.0021264530762687838,11.173407870662892,0.31626790758134615,0.0,0.0,0.0,0.8781083432134487,0.0008505812305075135,rl2,2025-09-21-21-01-12-000000
99.8,27.34469884529079,0.003842298696959572,3.639385549830374,0.3997514829418304,0.0,0.0,0.0,0.8816046359015148,0.0036752422318743734,rl2,2025-09-21-21-35-21-000000
116.93333333333334,24.73309372924434,0.001710863986313088,2.5322088010394883,0.23715486890492074,0.0,0.0,0.0,0.8195591652077633,0.0051325919589392645,rl2,2025-09-21-21-40-03-000000
110.9,20.301178285878,0.0016536380036079375,9.043620154378802,0.169697562017644,0.0,0.0,0.0,0.9776927544092002,0.0,rl2,2025-09-21-22-17-10-000000
118.03333333333333,16.90302597721267,0.0026836158192090395,5.563973981743718,0.2574929670875032,0.0,0.0,0.0,0.7886939188739093,0.002824858757062147,rl2,2025-09-21-22-21-41-000000
105.9,22.58482139989785,0.0028337531486146094,8.68572248674233,0.24882396982173596,0.0,0.0,0.0,1.0125717874656406,0.0,rl2,2025-09-22-01-56-37-000000
126.83333333333333,22.37887296834739,0.003548895899053628,6.409294570231324,0.3767178945425852,0.0,0.0,0.0,0.722212057136034,0.0002628811777076761,rl2,2025-09-22-02-02-19-000000
141.33333333333334,8.96007568913038,0.0033026657230478887,2.5194167000392227,0.2499006070374746,0.0,0.0,0.0,0.8086445353594905,0.009436187780136825,rl2,2025-09-22-02-19-38-000000
126.16666666666667,20.643716981459217,0.0018498942917547568,2.442768971612173,0.33996961028778816,0.0,0.03333333333333333,0.0002642007926023778,0.8604123842359759,0.0023784355179704017,rl2,2025-09-22-02-24-19-000000
124.1,21.107410610459997,0.003895754970445997,6.945004921853872,0.24907819905987763,0.0,0.0,0.0,0.8439850882331569,0.002955400322407308,rl2,2025-09-22-02-31-37-000000
115.86666666666666,9.361629218169252,0.002589928057553957,3.227588937297533,0.3204865976229403,0.0,0.0,0.0,0.8224843719165731,0.0011510791366906475,rl2,2025-09-22-02-36-16-000000
119.26666666666667,10.02865959860652,0.00363433044450657,4.506950898110757,0.23840764271717832,0.0,0.0,0.0,0.8627401522742331,0.002516074923119933,rl2,2025-09-22-03-09-27-000000
121.96666666666667,18.872650641157882,0.003417167851284855,4.558854596430112,0.3722738935179179,0.0,0.0,0.0,0.8308625005064152,0.0005467468562055768,rl2,2025-09-22-03-13-58-000000
89.46666666666667,22.93258883373674,0.002609019754006709,6.023717307810572,0.5198123727362721,0.0,0.0,0.0,0.7546565676451644,0.0003727171077152441,rl2,2025-09-22-19-42-55-000000
129.73333333333332,22.867482748866824,0.0030840400925212026,7.703940743395303,0.6556140121723636,0.0,0.0,0.0,0.7435927370763655,0.0038550501156515036,rl2,2025-09-22-19-49-07-000000
73.1,9.783925374549009,0.0004562043795620438,4.54319687587014,0.2593859888448954,0.0,0.0,0.0,0.859980020761836,0.007755474452554745,rl2,2025-09-22-20-11-49-000000
90.0,10.322147005386281,0.0011115227862171174,3.4166245056537945,0.3908077516404001,0.0,0.0,0.0,0.7813111408710672,0.002223045572434235,rl2,2025-09-22-20-17-09-000000
110.56666666666666,18.140168251799107,0.0015078407720144752,11.278305918619145,0.6601259686573246,0.0,0.0,0.0,0.8134099980233249,0.0018094089264173703,rl2,2025-09-22-20-23-21-000000
79.93333333333334,23.51854190970153,0.004797663746349603,4.448356623553659,0.526885666464111,0.0,0.0,0.0,0.9322724993925189,0.002920317062995411,rl2,2025-09-22-20-27-48-000000
90.56666666666666,24.894615786666694,0.007363770250368188,4.997502935357678,0.703741013507019,0.0,0.0,0.0,0.8741101765318147,0.008100147275405008,rl2,2025-09-22-20-35-24-000000
163.33333333333334,21.962874346687535,0.004694835680751174,4.810745245714734,0.5743884884641094,0.0,0.03333333333333333,0.0002040816326530612,0.8435481317463012,0.001224739742804654,rl2,2025-09-22-20-41-18-000000
90.6,23.638847855095147,0.005704821494295178,7.373098353234511,0.5818883813911891,0.0,0.0,0.0,0.9438914682859111,0.001840264998159735,rl2,2025-09-22-20-47-49-000000
89.63333333333334,23.951404688360373,0.011160714285714286,6.740585227286399,0.7931558040566943,0.0,0.0,0.0,1.1821612088615654,0.0003720238095238095,rl2,2025-09-22-21-00-06-000000
100.66666666666667,21.919686479466005,0.00728718118582312,7.401538219135893,0.7834754701524508,0.0,0.0,0.0,0.9345961592657696,0.0023186485591255384,rl2,2025-09-22-21-04-21-000000
71.3,20.757476229837525,0.007015902712815715,9.78821083759885,0.8139324911540367,0.0,0.0,0.0,1.1463551995542234,0.0023386342376052385,rl2,2025-09-23-19-20-34-000000
86.16666666666667,16.61188635791121,0.001741486068111455,6.540365819429391,0.20538225658513737,0.0,0.0,0.0,0.6592124967268139,0.0027089783281733747,rl2,2025-09-23-19-25-08-000000
75.9,23.040460399968435,0.005052724077328647,9.080342603234667,0.4537436521518629,0.0,0.0,0.0,0.9564904901908011,0.0026362038664323375,rl2,2025-09-23-19-32-44-000000
68.5,23.357791378236172,0.006329113924050633,10.943301841016332,0.4190965751915233,0.0,0.0,0.0,1.1792764727936906,0.004381694255111977,rl2,2025-09-23-19-37-29-000000
90.43333333333334,18.006671987290694,0.003687315634218289,8.10533557323212,0.6489744382427048,0.0,0.0,0.0,0.861142956264947,0.007743362831858407,rl2,2025-09-23-20-14-31-000000
88.3,15.700942267780322,0.0024546827794561933,5.76837065431391,0.38648393449373475,0.0,0.0,0.0,0.6492053847778024,0.01850453172205438,rl2,2025-09-23-20-19-39-000000
78.93333333333334,17.443185667308605,0.005069708491761723,4.188527611041708,0.513057583422973,0.0,0.0,0.0,0.9354117577102399,0.009716941275876637,rl2,2025-09-23-20-30-13-000000
101.2,13.56059838659802,0.002471169686985173,5.485405870816999,0.24972086275015679,0.0,0.0,0.0,0.8202578580447125,0.006260296540362438,rl2,2025-09-23-20-34-49-000000
78.0,18.984367018443244,0.005771697306541257,8.375187097217825,0.3308036223458026,0.0,0.0,0.0,0.7756501613231468,0.006840530141085934,rl2,2025-09-23-21-10-33-000000
64.86666666666666,13.695509490282342,0.006169665809768638,5.50858455289966,0.33510247545556854,0.0,0.0,0.0,0.915101326278579,0.002570694087403599,rl2,2025-09-23-21-14-51-000000
98.86666666666666,19.7657918999142,0.004047217537942664,7.089097588984678,0.5931235784260801,0.0,0.0,0.0,0.7686230719432173,0.003709949409780776,rl2,2025-09-23-21-34-16-000000
99.36666666666666,17.740245760943367,0.005201342281879195,5.330331641907516,0.3533850119840225,0.0,0.0,0.0,0.706762489234965,0.009060402684563758,rl2,2025-09-23-21-38-55-000000
75.73333333333333,16.355396445760416,0.00836635843240863,8.473014335091351,0.22035328776405724,0.0,0.0,0.0,1.1383367905332942,0.0048436811977102595,rl2,2025-09-23-21-58-00-000000
